claim_id,claim_amount,days_to_file,channel,policy_tenure_yrs,has_prior_claims,region,vehicle_age_yrs,claim_type,is_fraud
859,897.93753394756,23,agent,7.511088664209462,0,NL-West,11.846149477219543,theft,0
860,536.2509598172151,21,online,4.388496324660898,1,NL-South,9.0931666347363,collision,0
861,857.7898990009024,52,phone,13.05750407807978,0,NL-East,11.17182580118545,theft,0
862,813.5890512813282,23,online,8.988099100350395,1,NL-West,4.6451277834336135,theft,0
863,206.08159781295956,1,online,8.269108442038435,1,NL-West,8.088544574585528,theft,0
864,1574.1186127758276,43,phone,14.165361388165651,1,NL-South,2.4839526406702084,theft,0
865,716.8666262060723,39,phone,9.973972854901639,0,NL-South,8.195392628485216,weather,0
866,907.2960170079219,22,agent,4.197351623091421,1,NL-North,9.338649102526809,collision,0
867,2197.0251152917263,37,agent,9.626296217909239,0,NL-East,17.155441752689143,glass,0
868,240.9917983710893,56,online,14.424351849798322,1,NL-North,10.543596598380534,collision,0
869,426.6438683088378,55,phone,0.35337383890947816,1,NL-South,18.177370889142974,collision,0
870,1052.7596917049887,47,agent,9.398865105164914,0,NL-North,19.358356947989336,glass,0
871,1552.744538798094,35,agent,2.35252441329674,0,NL-North,0.9797524792662871,collision,0
872,494.2529191831368,1,online,12.246892665995839,1,NL-North,11.942869066352365,weather,0
873,518.9436556176969,30,agent,9.610267944618855,0,NL-South,5.984673625589954,theft,0
874,1308.683308695256,49,agent,14.054842394543497,1,NL-West,17.02651238518873,weather,0
875,3321.392002557923,50,agent,10.043667931461448,0,NL-South,9.881559364221943,collision,1
876,879.6201691794813,46,agent,0.2582833973646703,0,NL-West,1.5617039996253657,theft,0
877,425.4246941653443,59,online,7.655307666012515,1,NL-North,4.300132592631791,collision,0
878,320.2583436965901,30,agent,13.555020954242329,1,NL-East,13.477763368560566,collision,0
879,743.6247447664545,6,agent,3.4845450625699366,0,NL-East,1.5923017982022913,theft,0
880,1503.6869706741463,29,online,1.2434460626982728,1,NL-East,7.581567946212013,weather,0
881,4280.642585441695,19,agent,10.798318038327627,0,NL-North,17.432437320438453,weather,1
882,648.27844145444,50,agent,7.537628504086799,1,NL-East,0.5840282336168601,weather,0
883,880.6903027029628,46,agent,0.7139289209205241,0,NL-South,13.924007416423498,weather,0
884,2490.9699525022093,25,agent,4.198728486591361,0,NL-North,13.509683458081913,collision,1
885,1040.0603520768088,23,online,4.90122971464643,1,NL-North,6.414739025509517,collision,1
886,976.8490866596318,9,agent,10.017922169812529,1,NL-South,2.2543334712817087,weather,0
887,2178.5514821338897,2,agent,7.074003310661492,0,NL-South,2.048145385432436,theft,0
888,896.4695392670204,18,agent,7.307854898416278,0,NL-North,19.38456096418204,collision,0
889,346.0830564723116,14,agent,12.099055493918662,1,NL-West,13.538325763541108,collision,0
890,1887.0216003590087,15,agent,4.176256477521947,1,NL-North,7.519824382184712,collision,0
891,170.2318354929417,59,agent,10.088591123629636,1,NL-East,16.670908870665883,weather,1
892,1675.7465766671176,40,agent,5.513359572430875,0,NL-South,2.0667241027542427,collision,1
893,828.2413970760095,33,agent,6.275550713199065,1,NL-West,2.53855771708404,theft,0
894,653.8769174305047,10,phone,8.338536197561412,1,NL-West,3.9512594757780084,weather,0
895,640.2803880246452,50,agent,10.434702072034382,1,NL-East,15.271248035366634,glass,0
896,741.3606769032992,38,agent,14.177928913490616,0,NL-South,8.177914194041678,collision,0
897,578.8330003826993,30,online,4.035167438374094,1,NL-West,12.851525924082337,weather,0
898,1152.8067083704482,27,agent,1.5561782946311309,1,NL-East,4.649022550002979,theft,0
899,595.8887027542393,33,online,6.431878840089055,0,NL-South,15.545965589026292,collision,0
900,832.9699085472479,50,agent,8.200739982265093,0,NL-North,16.033304578402323,collision,0
901,98.25605194954531,43,agent,3.420054060588347,0,NL-South,8.265157842581068,collision,0
902,828.7478595354714,29,phone,13.35743660947128,1,NL-East,4.185643078490551,collision,0
903,569.2094779795798,40,agent,11.982705238193354,0,NL-East,12.60100551707104,collision,0
904,1591.9548194396416,55,agent,7.404958701632908,1,NL-North,5.122707622484235,collision,0
905,676.053333604469,19,online,6.75095899553383,1,NL-East,2.965863570960572,weather,0
906,1435.0231102260038,54,phone,0.6111188505691872,0,NL-East,12.315951283534423,collision,0
907,1322.4778060952574,36,agent,8.053345991644147,0,NL-North,10.258175843030413,collision,0
908,1348.3201990541043,11,online,8.93620643135831,1,NL-South,15.669143917557918,theft,0
909,695.5378931364667,58,agent,13.374476721786747,0,NL-East,5.8461899621300395,weather,0
910,870.943408707938,41,online,7.516470986197233,1,NL-North,4.506048367988848,glass,0
911,1130.6405053487701,23,agent,2.360661340171939,0,NL-East,12.810457701027747,weather,0
912,891.412480219854,12,online,2.7008535183502342,0,NL-West,14.021203012374993,weather,0
913,677.24581146909,54,agent,2.3980112778514635,1,NL-West,8.267270242552682,collision,0
914,376.6655627641728,49,online,14.078023110833417,0,NL-West,8.847195335120919,collision,0
915,840.444584425226,2,agent,11.900838860406108,1,NL-South,2.470899720526998,collision,0
916,192.3124480168987,38,online,12.371491894800805,0,NL-East,9.388382248393771,glass,0
917,88.66883420915813,6,online,12.606502782156811,1,NL-East,19.22656030377335,collision,0
918,299.8431725199549,17,phone,1.434519638848879,0,NL-North,2.2739565747968338,theft,0
919,1337.304478660751,34,phone,10.53265284272418,0,NL-East,11.359359194438262,collision,0
920,991.7179289358357,14,agent,10.565050687830377,1,NL-East,0.36781782449076594,weather,0
921,1346.8260990153854,30,online,3.3723256189611743,0,NL-North,6.507479276341774,collision,0
922,461.73543862930956,25,agent,7.359986553588561,1,NL-West,15.2228867627839,weather,0
923,1704.9438557149776,34,phone,9.93646326177727,1,NL-North,11.343225300520013,glass,1
924,217.74339420236578,48,online,13.460046553689459,0,NL-East,1.622646570651849,collision,0
925,310.98134864368933,9,agent,1.6563826639497532,1,NL-West,9.036627606301217,weather,0
926,1684.5893217019695,47,agent,13.382897310099525,1,NL-West,1.5815163124557352,collision,0
927,939.002817102268,13,online,13.836224498907589,1,NL-East,7.47058922102781,collision,0
928,1352.532144875625,2,phone,13.85414752236071,0,NL-South,15.379088098223688,collision,0
929,994.8294088290173,26,phone,0.07252338157767435,1,NL-East,5.164993132683067,theft,0
930,520.749639400099,18,online,3.314981591322282,1,NL-East,9.067786767490738,collision,0
931,275.685642325496,11,agent,10.368678540380568,1,NL-East,10.006783389387603,weather,0
932,122.6024955065999,25,phone,4.826096714824164,1,NL-North,17.065516238796747,weather,0
933,2631.2501569755436,52,online,0.9162493727379417,0,NL-North,2.4300672117588196,collision,0
934,162.71681530743732,35,online,11.444131208239062,1,NL-North,11.008370964464993,collision,0
935,2129.6185892772487,43,online,0.4288828869763023,1,NL-West,0.6157997587728659,collision,1
936,900.5476080850352,8,online,6.6903199189821585,1,NL-South,1.866741492205608,collision,0
937,1017.641044689832,4,online,14.213641361332336,0,NL-South,4.4144579091233815,glass,0
938,968.9536679660587,20,online,6.603492395461272,0,NL-South,14.394285466501442,collision,0
939,1235.157432835449,46,phone,13.678309281042097,0,NL-South,0.8221763489261691,weather,0
940,423.13060719445764,53,phone,6.135063688938307,1,NL-East,18.90138231724132,glass,0
941,72.60434777152071,6,agent,5.200291636529393,0,NL-South,8.553356552738318,collision,0
942,511.46941474531735,28,agent,1.6107420389853515,1,NL-West,16.773038808188552,theft,0
943,1161.293630209591,23,online,5.371363635407988,0,NL-West,4.4375147311208085,weather,0
944,313.9601270281632,44,online,5.054797350327097,1,NL-East,6.756214096385255,theft,0
945,1733.7765124812577,12,online,12.698267789654775,0,NL-East,14.540316535630389,collision,0
946,752.1881340858137,29,phone,13.798727613239791,0,NL-East,7.583943588008008,weather,0
947,286.14437775582246,50,agent,0.3289512862999483,0,NL-South,10.149757916716036,glass,0
948,932.0926659154276,27,agent,1.473846158205011,1,NL-East,16.185044625546105,weather,0
949,1147.2089377723325,46,phone,9.648427006352748,1,NL-West,13.021903068999643,weather,1
950,1207.641501427208,37,phone,7.271143321357416,0,NL-North,16.71752052140239,weather,0
951,1685.8788139012242,35,agent,4.45317952570644,1,NL-South,1.7297248450246738,theft,0
952,199.98639267490645,15,agent,3.89860589574492,1,NL-North,12.16140755301531,collision,0
953,1687.4876978924158,59,agent,3.3701188427792976,0,NL-South,12.024086254089124,glass,1
954,1795.1728513337766,14,agent,7.881763038872057,1,NL-East,12.141970689906998,collision,0
955,276.2943985098871,55,online,0.26219904730740096,0,NL-North,11.77620427385537,weather,0
956,334.0769639396201,59,agent,11.08326564703437,0,NL-South,14.476761139653867,collision,0
957,1401.1579372080637,30,agent,4.505820118360965,0,NL-East,16.8807276343539,theft,0
958,599.0205113106086,52,online,6.402471768533558,0,NL-South,4.591958282956412,weather,0
959,1978.1967346113524,42,online,7.905782967630879,0,NL-South,2.0912764359366887,weather,0
960,2357.0056607790466,44,online,3.1703940409147346,0,NL-East,1.479506895584437,collision,1
961,285.82087074866666,4,agent,13.255539711355532,0,NL-East,3.1685591158435544,theft,0
962,415.6003918316881,8,agent,10.231398827674008,0,NL-North,13.119054619464208,collision,0
963,896.0547283669789,4,agent,13.054445131044995,1,NL-East,8.329967273793969,collision,0
964,69.5597586598526,1,phone,7.13175907896352,0,NL-East,6.989792740253131,collision,0
965,127.25443554581045,50,agent,6.486906869841145,1,NL-North,18.19901951084622,glass,0
966,373.4770459539895,10,online,3.5571385276371243,0,NL-South,18.003517580789108,glass,0
967,2907.1792735888284,0,online,8.172605418111889,1,NL-East,10.777831062865197,theft,0
968,1001.9660373342589,56,phone,8.8974535997686,0,NL-East,9.170009075922616,weather,0
969,478.46808701402756,16,agent,6.298850655627558,0,NL-East,5.4088143295387825,collision,0
970,331.5199702041897,48,agent,2.1807384046895844,1,NL-East,9.198040880001699,collision,0
971,273.12130115100666,57,phone,4.096566934434048,1,NL-North,8.218383272492098,weather,0
972,509.39409639330404,31,agent,0.21377264276050134,1,NL-West,0.13903677525891833,weather,0
973,484.50108638998415,55,online,4.787081517268713,0,NL-North,15.17153301456526,weather,0
974,690.0160596630158,58,agent,8.7113846493631,0,NL-North,8.77146580714118,collision,0
975,1187.3168392697983,8,phone,14.335666467555077,0,NL-West,4.4569860480441115,collision,0
976,777.4320348586273,8,online,2.6684519458414284,0,NL-East,13.325233546255904,collision,0
977,1460.496912512636,22,agent,0.8319679579121952,0,NL-South,8.953366509323544,weather,0
978,650.6244695276517,33,phone,4.444669318071932,1,NL-East,6.274600865645521,collision,0
979,2478.260027937734,47,online,2.351965472529047,0,NL-South,4.6162149058829005,collision,1
980,1435.5987937521795,10,online,10.432784953410842,0,NL-West,1.1828333443755823,theft,0
981,981.5976210618035,11,agent,0.08623746789998443,0,NL-West,10.060442012951045,collision,0
982,1190.240879800025,18,agent,14.713006384093193,0,NL-East,7.508884905033142,collision,0
983,521.390184340294,16,online,12.835000128935263,0,NL-West,0.8065837761673844,weather,0
984,680.9870378002103,56,agent,7.36005888113068,0,NL-West,16.248132602960553,collision,0
985,659.8746783544282,23,phone,13.814133297103604,0,NL-East,16.16568527599079,theft,0
986,429.7225811021441,52,agent,9.420889989859157,1,NL-West,9.80051143718864,glass,0
987,227.57496146510388,3,online,14.906473150337542,1,NL-East,16.778008094468305,collision,0
988,1237.227078641828,6,agent,4.174593021142011,0,NL-East,9.62011065545443,collision,0
989,1624.504377390239,48,online,14.953592139262703,1,NL-North,3.378055352109477,theft,0
990,1112.8515258588,14,agent,2.7037093818310836,1,NL-South,10.351963548591772,theft,0
991,775.6300976443918,4,agent,5.301275514585605,0,NL-North,6.251339188660441,glass,0
992,3235.3470394919423,35,agent,14.029861205101417,0,NL-East,9.047292169308708,collision,1
993,473.1748575024039,8,online,5.558134278805777,1,NL-North,19.413397944898826,weather,0
994,1006.7055894197085,3,agent,3.1475456560479986,0,NL-East,7.110617426468194,collision,0
995,1788.3845196477876,24,online,0.8923065820984366,1,NL-East,4.317797015054476,collision,0
996,302.2578129294807,33,agent,2.2343731458316043,0,NL-South,2.571030926673137,collision,0
997,1305.9635800608653,31,online,5.328351604817787,1,NL-North,17.678554064891657,collision,0
998,2587.411658409167,35,online,6.318480787030633,1,NL-West,0.29876794632807346,collision,1
999,826.7690805886824,1,agent,8.136767016303594,0,NL-West,18.149074500597433,collision,0
1000,940.4468923520675,17,agent,12.20381991790771,1,NL-East,1.235440484099548,collision,0
1001,475.64790075552276,20,agent,0.20122274727576217,0,NL-East,15.053187163498965,theft,0
1002,1180.3905546989758,17,online,12.616741968458653,1,NL-South,5.87301901532177,collision,0
1003,420.34043419368146,33,phone,8.658740145346638,1,NL-North,4.998148150197794,collision,0
1004,789.0855114586593,13,agent,11.34717087426753,1,NL-South,3.598707862640529,collision,0
1005,198.5871445643764,37,online,11.354688310612865,0,NL-East,2.6903033273575128,weather,0
1006,29.45885945352026,56,online,13.548040189609283,1,NL-South,1.3246934951267963,glass,0
1007,561.2585046105693,39,online,1.4007031325152224,1,NL-East,3.1008919258940315,collision,0
1008,553.6624286285332,23,online,8.572729325346073,0,NL-North,11.769546384025016,glass,0
1009,602.4863618484565,26,phone,13.635442925922309,0,NL-South,11.393572225693484,theft,0
1010,1405.185740466673,35,online,10.788094710573288,1,NL-North,5.621493851893549,glass,0
1011,1656.3236569405967,43,phone,1.4487736724480689,0,NL-South,13.597637409357343,collision,1
1012,1038.3230843599563,18,agent,9.209464663196353,0,NL-South,15.392580473199368,collision,0
1013,1336.1186061904436,2,phone,11.99821363801417,1,NL-West,19.603498919030486,weather,0
1014,431.2925902001216,42,phone,4.1229267945854815,1,NL-East,8.795386333574672,theft,0
1015,342.17451568940976,39,phone,9.487398525250708,0,NL-East,7.491781288776293,weather,0
1016,1197.8332083062874,6,agent,12.606183320912162,1,NL-West,19.463497197202997,weather,0
1017,298.3268934518699,37,phone,7.858004338622319,1,NL-West,18.843050940375562,collision,0
1018,266.42370487687407,4,agent,2.9128080126813845,0,NL-North,18.53895712285807,theft,0
1019,4373.294331656924,38,online,8.245231831751163,1,NL-North,12.175715011219115,collision,1
1020,868.5360572795224,44,agent,8.820058997324228,0,NL-West,12.35463573181855,theft,0
1021,553.9615228628907,0,online,6.042791583510897,0,NL-West,18.55960389557942,theft,0
1022,501.68405642704806,43,agent,10.194249367913958,1,NL-East,9.596381454996097,theft,0
1023,204.80608377102374,7,agent,6.499993420325914,0,NL-East,4.269505848102828,collision,0
1024,1022.1657397243074,15,agent,13.16107631481711,0,NL-North,19.705174451943435,glass,0
1025,649.3527547809914,42,agent,11.874382012682728,0,NL-North,16.841394562587208,collision,0
1026,1623.8801170414356,21,agent,12.071577987737252,0,NL-South,1.1210758243491958,collision,0
1027,1224.9780879510865,58,phone,7.891150579099281,0,NL-West,2.249300530649445,collision,0
1028,631.4114560784011,57,online,2.945217308860059,1,NL-South,17.64235015219977,collision,0
1029,97.64962441830502,59,online,10.866327286624974,1,NL-West,6.02173354173477,collision,0
1030,870.3363572975841,6,phone,1.0338202736914737,0,NL-West,13.927715830694682,collision,0
1031,811.2774019503382,10,agent,7.763624042294809,0,NL-West,2.356437655725081,collision,0
1032,72.60625531268771,10,online,0.7946862222227613,0,NL-South,3.4106734463699984,collision,0
1033,1124.8339945339426,35,online,7.9262803103551756,0,NL-North,14.947334173362574,collision,0
1034,288.4411858325177,25,agent,10.28883253693358,1,NL-East,19.5858337403265,glass,0
1035,1682.84418572728,44,online,6.287973696289477,0,NL-West,10.043976008133885,collision,0
1036,773.3274426535759,16,online,6.253547498314809,0,NL-North,0.8583226295667301,collision,0
1037,489.5300434422927,11,online,1.8419077541124051,1,NL-South,4.686340433971797,theft,0
1038,965.7231985470581,38,online,4.527744079475394,0,NL-North,4.254019180699206,theft,0
1039,921.3888611966603,37,agent,6.664105808775099,1,NL-South,18.705444098882214,collision,0
1040,895.8959829619664,41,online,12.953432079453389,1,NL-North,8.382999824525756,collision,0
1041,1531.3083742917404,18,agent,13.469698535086147,0,NL-West,18.9534560605027,theft,0
1042,1010.2273036512777,31,phone,14.30370153011378,0,NL-South,17.19169221514902,collision,0
1043,452.27055964497566,55,agent,1.5039554569002056,0,NL-West,9.016128107868868,collision,0
1044,665.525437920858,36,agent,4.443162169033314,0,NL-East,0.497200846209358,glass,0
1045,2104.11243057303,55,agent,6.943693781300219,1,NL-West,19.4590103802347,collision,1
1046,417.0087708540039,26,agent,9.626157365850784,1,NL-South,0.2014286499246909,collision,0
1047,1111.6339594775134,2,agent,10.541977343992402,1,NL-North,17.12259343380077,collision,0
1048,1570.7811137133167,45,agent,11.790244329283746,0,NL-East,8.264636668580966,weather,0
1049,1190.8266591683675,27,online,7.438107150902308,1,NL-South,6.026178697757771,collision,0
1050,874.4636290702109,2,phone,8.348763999403422,1,NL-South,8.166012201297157,collision,0
1051,980.0325394666878,8,agent,14.40856033577317,0,NL-West,7.138188737092213,collision,0
1052,1245.4969442261888,18,online,3.600424196845438,1,NL-West,13.78238524217817,collision,0
1053,412.5603563867361,11,phone,12.056396143262619,1,NL-West,11.454462696785608,collision,0
1054,815.3784481736395,41,agent,10.677270515361815,1,NL-West,5.1380970625735145,collision,0
1055,3223.200399718233,36,phone,2.1013475509215924,0,NL-North,10.55002299267872,collision,1
1056,1136.7212765605425,19,agent,13.897375390771568,0,NL-South,8.099001787622132,collision,0
1057,898.2075276711467,5,agent,12.830342341896726,0,NL-South,18.412925118435734,glass,0
1058,612.3539869206314,4,agent,11.692569793450893,0,NL-South,17.847560735621098,theft,0
1059,416.74339672674915,56,agent,1.9016037563033894,1,NL-South,12.346918205396065,collision,0
1060,1004.5687727024219,20,online,2.0950579663927567,1,NL-South,19.30735619315739,collision,0
1061,1056.744474496173,6,phone,10.247976872978615,0,NL-East,7.5025409622037635,weather,0
1062,773.5242722562334,42,agent,1.609050227686481,0,NL-South,1.7594055198764957,weather,0
1063,4080.9299648577417,52,phone,1.6997340885424361,0,NL-South,0.953046077230173,collision,1
1064,449.84315362154194,7,agent,6.004192004311636,1,NL-West,16.66890468784012,collision,0
1065,360.92722832784693,56,agent,0.08066833163432763,1,NL-North,7.669812452151062,collision,0
1066,619.5633085998262,43,phone,10.822251042239921,1,NL-West,17.205475776797133,collision,0
1067,793.0072111941746,15,phone,8.103104897622398,1,NL-South,9.174703797770878,collision,0
1068,397.5498976388448,46,online,1.1726122382197623,1,NL-South,0.22347206400213926,collision,0
1069,986.6633682943437,25,agent,8.15374122693514,1,NL-South,10.57296812538281,weather,0
1070,1066.9390942447126,38,agent,0.8113180931539193,0,NL-South,11.890923747623992,collision,0
1071,1351.60600690743,7,agent,1.060441589973486,0,NL-North,9.030177510570688,collision,0
1072,539.9804534683497,14,online,7.281992852271809,1,NL-East,16.76068557410388,collision,0
1073,1986.9952033341647,46,agent,7.497348757734677,0,NL-South,12.880163174680582,theft,1
1074,1288.0340981584777,48,online,5.08492159339805,1,NL-West,7.294784726690395,collision,1
1075,441.8054461383002,0,agent,9.326571874677475,0,NL-South,14.380047760738561,theft,0
1076,395.94588172623435,12,agent,5.810376039821866,0,NL-East,6.3922687384060435,theft,0
1077,654.4874824677669,36,agent,8.80440868519481,1,NL-North,16.77095270681747,collision,1
1078,1068.850636716497,54,online,5.246774060994514,1,NL-West,5.602074093430332,collision,0
1079,1183.9973588955222,40,online,10.724504469884634,0,NL-North,13.332221575272092,glass,0
1080,1286.3206635235167,42,phone,8.689291761893514,0,NL-West,8.301840849344671,weather,0
1081,3089.2967790803013,23,phone,2.4006532026334133,0,NL-North,2.023665518931317,collision,1
1082,139.10315609222476,3,online,10.294032827665799,1,NL-East,12.59409528428197,theft,0
1083,757.1552287317304,45,agent,11.759038838001876,0,NL-East,7.661076115688128,collision,0
1084,2921.9972910219376,47,phone,0.9881110193412396,0,NL-East,12.685267960177258,collision,1
1085,1395.388827658364,26,phone,9.149408929509143,1,NL-West,10.798071598233747,collision,0
1086,340.46221534702977,30,phone,11.856444840196087,0,NL-East,0.8319024978755851,weather,0
1087,950.0718205200897,14,agent,1.7197934666790515,0,NL-North,4.099565666834817,glass,0
1088,722.2800023865666,27,agent,13.524786296025466,1,NL-North,14.0084216535876,theft,0
1089,702.0271478090699,14,online,6.22198179379134,0,NL-West,9.353116733264383,weather,0
1090,531.3283435566453,25,agent,11.067597316480771,0,NL-West,9.329388226468488,collision,0
1091,893.3293423316896,8,agent,13.48574770243901,0,NL-East,0.047972003827290166,glass,0
1092,1743.8441709482852,36,agent,14.844557263054247,0,NL-East,6.055963945878737,collision,0
1093,572.2040052048553,14,online,8.758875960469346,0,NL-East,13.389319264087183,glass,0
1094,1293.0900671432858,43,agent,10.564108927547313,0,NL-East,17.73976177999326,collision,0
1095,1454.7333499491224,31,online,3.7754951117612983,0,NL-South,11.480141300811974,collision,0
1096,1976.1028728491358,53,online,4.350695582780801,1,NL-South,10.812906165619127,theft,1
1097,389.84737505858186,13,online,12.761541403538923,0,NL-North,9.406295276980536,collision,0
1098,840.6342735132655,16,agent,5.973658554785093,0,NL-North,13.569622477796319,collision,0
1099,480.5670372270055,14,phone,12.336509316420567,1,NL-East,15.962623241137761,theft,0
1100,894.6006575609965,37,agent,0.7589522180767916,1,NL-South,4.413674348307444,weather,0
1101,890.0834880141525,6,agent,3.273801326893686,1,NL-East,14.279528338614377,collision,0
1102,305.97374725451306,41,agent,2.5514113345522933,1,NL-North,4.87709602511742,collision,0
1103,934.5982879090777,49,agent,7.90601204553686,0,NL-South,0.635845993935753,theft,0
1104,3190.449293304743,40,online,1.2079582133494438,1,NL-West,1.4935976038201915,collision,1
1105,1187.3069485350395,8,agent,5.158056561319621,0,NL-West,0.9308306119638554,collision,0
1106,248.08794938515544,29,phone,14.793676647758945,0,NL-South,5.603471126186708,theft,0
1107,368.068492306911,32,agent,11.913257050505582,0,NL-West,2.5434660155165556,weather,0
1108,808.3490184333759,23,phone,11.40887119379942,0,NL-North,1.704080919317521,collision,0
1109,375.9762199758419,27,online,2.026720491608142,1,NL-East,2.9517438162421095,theft,0
1110,1905.4384213098142,45,agent,5.468386598730199,1,NL-South,0.7639660454804109,collision,1
1111,218.61241128155473,50,online,10.208819569308808,0,NL-West,6.871033086352698,weather,0
1112,1193.2137778021613,18,agent,0.324378558650944,1,NL-South,16.456320175978675,weather,0
1113,172.4458218175228,19,phone,6.5096473646419115,0,NL-North,11.075571669552724,collision,0
1114,798.5181854769609,12,online,13.928846838341615,1,NL-West,1.2993323956547176,collision,0
1115,327.32933289471544,24,online,1.2350971034941178,1,NL-West,7.498465604119115,weather,0
1116,1349.5217963504977,32,agent,13.593890080590006,1,NL-West,8.596693644520276,theft,0
1117,1694.606392551452,42,phone,2.9178243678155407,1,NL-West,3.448228737652268,theft,0
1118,1066.530573054447,16,online,2.8366083501619683,1,NL-East,7.460237557720619,collision,0
1119,1747.7864241804618,12,online,2.931539381453147,1,NL-North,6.735100643674294,collision,0
1120,47.99645060379486,1,agent,13.968841234548174,1,NL-South,9.87616703273504,collision,0
1121,925.7656701165275,5,agent,9.05617491590494,1,NL-East,13.945843136872966,collision,0
1122,1181.211204389783,3,online,11.261834179453095,0,NL-East,9.576739117711382,collision,0
1123,1291.0206663917293,12,online,5.496114091270073,0,NL-East,1.4790810228106865,collision,0
1124,1132.0269711878827,41,phone,13.098764039596677,1,NL-West,1.1045741178032298,weather,0
1125,1310.8459697564874,46,online,8.729057038724061,0,NL-South,17.759188621331848,collision,1
1126,917.9374432324846,58,online,8.997523998098117,0,NL-South,13.895281268233452,weather,0
1127,250.63471529236205,32,agent,11.284815781172059,0,NL-East,13.143585143953647,collision,0
1128,527.9868710348579,27,online,11.604639350087426,0,NL-East,18.26402554373881,collision,0
1129,1912.0241907585448,53,agent,10.22795357379435,0,NL-West,10.83011728287687,collision,0
1130,1769.4023818014032,8,phone,1.7836490039381299,0,NL-North,1.4744662562681987,weather,0
1131,1165.7612088573326,37,agent,13.000898890998373,0,NL-West,14.287694428053527,theft,0
1132,1369.509111282689,49,online,3.913486741278956,0,NL-West,3.2454454274651168,collision,1
1133,1630.3899650198216,30,phone,14.942912375143793,0,NL-West,13.323890465035005,glass,0
1134,1156.1814414612184,15,online,5.782618976528898,0,NL-East,8.01415355718074,collision,0
1135,1875.709737274918,37,agent,1.7999594639839145,0,NL-North,0.5645161821517752,collision,0
1136,1834.1619545342958,59,online,4.741297538837937,1,NL-West,1.1105912372046678,weather,1
1137,3841.066816369265,14,agent,8.603013654010459,0,NL-West,7.852677873133973,collision,1
1138,546.84304416334,33,agent,5.871693573036298,1,NL-West,11.890862585126145,theft,0
1139,555.2593569174817,3,online,12.430225334538315,0,NL-North,3.417944245526885,glass,0
1140,1095.2133091330254,13,phone,10.233094431307144,1,NL-East,2.1349976427159034,theft,0
1141,2810.88746791642,46,agent,3.201758484061257,1,NL-South,7.524608441628395,collision,1
1142,1975.3483548927186,29,phone,8.082799574449432,0,NL-North,16.083614570599774,collision,0
1143,1488.6976830940575,11,agent,11.812980002973516,0,NL-South,15.680110366934272,weather,0
1144,2065.92830348781,20,phone,13.368506273288467,0,NL-South,13.682802586654493,collision,0
1145,1196.3521357947668,7,online,5.924165023620624,1,NL-West,8.50713624016909,collision,0
1146,660.7536111606554,46,phone,13.866970802271585,1,NL-East,8.838752008354547,glass,0
1147,3267.7172655090512,56,phone,0.539541894292071,0,NL-East,4.518877261347242,weather,1
1148,1134.4805798922052,6,phone,10.150368032696525,1,NL-East,2.742850018783005,collision,0
1149,1807.3259210341946,14,online,11.729771172632871,0,NL-South,0.31681581593913544,weather,0
1150,47.41177022405706,51,agent,6.377120709630831,1,NL-West,17.203000823080956,collision,0
1151,64.84875216522859,52,agent,0.16461713878238915,1,NL-North,9.92369222622993,glass,0
1152,947.5849672788604,46,online,10.305527404042156,0,NL-North,0.06085965249743586,theft,0
1153,376.1263664257688,42,agent,5.138463638069865,1,NL-East,10.58346809665969,collision,1
1154,1013.2360237922944,51,phone,2.27719432038771,0,NL-East,5.166478051539299,collision,1
1155,554.6102523984254,22,agent,2.356631647737155,0,NL-North,8.54725292228527,collision,0
1156,4200.18444963873,53,phone,11.537460837469816,1,NL-East,13.448221201055063,collision,1
1157,1710.9379636354565,53,agent,2.8108413631866114,1,NL-North,16.194884508845885,weather,1
1158,2199.574238756094,13,phone,7.261474472132498,0,NL-North,14.009635948040032,collision,0
1159,86.22289844840832,4,phone,14.55584039484838,1,NL-North,17.92597276420953,weather,0
1160,1474.7979291988956,31,agent,11.382280468025124,1,NL-West,4.6949228243917425,collision,0
1161,724.5950687146894,45,online,8.207904730721001,1,NL-West,13.227702921249536,collision,0
1162,2227.5133977687597,50,agent,7.924130289362995,0,NL-South,17.796625413139726,theft,1
1163,1328.6192622753886,8,phone,2.5099116231992555,1,NL-West,6.169998287949198,theft,0
1164,809.5195539678818,22,phone,6.696353625229108,0,NL-North,15.989032098945552,collision,0
1165,278.5300876633256,46,agent,2.173494808595031,1,NL-North,18.80431139877485,collision,0
1166,934.0128349037587,3,agent,1.2537317284656528,1,NL-East,12.877537614786407,collision,0
1167,1882.9960300069674,43,agent,1.637058539388518,1,NL-South,3.285291236903096,theft,1
1168,2313.089937225494,17,agent,9.099167349776671,0,NL-East,5.217203421977015,glass,0
1169,626.0019737207994,1,phone,2.9032947414278443,1,NL-North,13.59960492755128,weather,0
1170,3768.9162728082224,14,agent,2.2401827248662576,0,NL-West,17.32350830089864,weather,1
1171,1784.8630629171603,44,phone,13.00696443145481,1,NL-North,0.4751337653895593,theft,0
1172,383.3550436080699,52,phone,1.8301944485167931,1,NL-East,6.526627393395628,weather,0
1173,305.6419191358961,4,phone,10.584526708631985,1,NL-North,4.671398767449424,weather,0
1174,761.4184588786736,27,online,6.255003932210947,0,NL-East,8.44122034954264,collision,0
1175,624.7054602256146,12,agent,8.686196066474391,0,NL-North,15.369555697353022,collision,0
